timestamp,value,temperature,demand_factor,operational_efficiency,energy_price,hour,day_of_week,month,is_weekend,quarter,lag_1h,lag_24h,lag_168h,rolling_mean_24h,rolling_std_24h,rolling_mean_168h,temp_squared,temp_lag_1h,demand_efficiency_interaction,temp_demand_interaction
2022-05-26 09:00:00,1346.51,31.41,0.2306,0.9315,79.75,9,3,5,0,2,1271.24,1331.68,1338.14,1297.4229166666667,47.03972118734455,1359.9940476190477,986.5881,34.03,0.2148039,7.243146
2022-05-26 10:00:00,1312.01,32.28,0.1414,0.8968,69.95,10,3,5,0,2,1346.51,1335.13,1341.5,1296.4595833333333,46.46719277259712,1359.8185119047619,1041.9984000000002,31.41,0.12680752,4.564392
2022-05-26 11:00:00,1289.68,30.57,0.123,0.9411,74.71,11,3,5,0,2,1312.01,1351.37,1363.51,1293.8891666666666,44.98011153895645,1359.3790476190475,934.5249,32.28,0.1157553,3.76011
2022-05-26 12:00:00,1327.47,29.91,0.0864,0.9013,62.99,12,3,5,0,2,1289.68,1321.7,1365.66,1294.1295833333331,45.1503202818869,1359.1517261904762,894.6081,30.57,0.07787232000000001,2.5842240000000003
2022-05-26 13:00:00,1301.85,25.77,0.1611,0.886,65.84,13,3,5,0,2,1327.47,1324.81,1323.29,1293.1729166666667,44.713111828445115,1359.0241071428572,664.0929,29.91,0.1427346,4.151547
2022-05-26 14:00:00,1351.53,25.93,0.19,0.8866,66.52,14,3,5,0,2,1301.85,1323.77,1361.96,1294.3295833333334,45.88278690969468,1358.9620238095238,672.3649,25.77,0.16845400000000002,4.9267
2022-05-26 15:00:00,1328.95,27.11,0.1853,0.8948,65.47,15,3,5,0,2,1351.53,1334.97,1322.29,1294.07875,45.66690023013858,1359.0016666666666,734.9521,25.93,0.16580644,5.023483
2022-05-26 16:00:00,1337.87,23.59,0.1321,0.9146,56.76,16,3,5,0,2,1328.95,1355.78,1345.35,1293.3325,44.7519622353258,1358.957142857143,556.4881,27.11,0.12081866,3.1162389999999998
2022-05-26 17:00:00,1318.33,21.05,0.167,0.895,60.35,17,3,5,0,2,1337.87,1341.7,1359.28,1292.35875,43.89992585042574,1358.713392857143,443.1025,23.59,0.14946500000000001,3.51535
2022-05-26 18:00:00,1345.53,20.5,0.2368,0.8907,65.37,18,3,5,0,2,1318.33,1319.97,1315.02,1293.42375,44.89759341012304,1358.895,420.25,21.05,0.21091776,4.8544
2022-05-26 19:00:00,1358.7,20.42,0.2114,0.9248,56.8,19,3,5,0,2,1345.53,1289.06,1358.08,1296.3254166666668,46.81282525669143,1358.8986904761905,416.97640000000007,20.5,0.19550272,4.316788000000001
2022-05-26 20:00:00,1323.97,24.28,0.1237,0.8427,51.89,20,3,5,0,2,1358.7,1335.96,1376.1,1295.8258333333333,46.43390196234107,1358.588392857143,589.5184,20.42,0.10424199,3.003436
2022-05-26 21:00:00,1282.84,21.93,0.041,0.8983,66.86,21,3,5,0,2,1323.97,1330.09,1392.16,1293.8570833333333,45.91676879245285,1357.9376785714285,480.9249,24.28,0.0368303,0.89913
2022-05-26 22:00:00,1293.13,24.92,0.1888,0.8801,61.54,22,3,5,0,2,1282.84,1269.58,1319.68,1294.8383333333334,45.62612025226747,1357.779642857143,621.0064000000001,21.93,0.16616287999999999,4.704896000000001
2022-05-26 23:00:00,1276.89,26.86,0.22,0.8894,65.43,23,3,5,0,2,1293.13,1223.24,1277.58,1297.07375,43.2163298254954,1357.7755357142858,721.4596,24.92,0.19566799999999998,5.9092
2022-05-27 00:00:00,1208.65,27.81,0.1321,0.9115,71.84,0,4,5,0,2,1276.89,1288.9,1294.84,1293.73,46.82975187707655,1357.2625,773.3960999999999,26.86,0.12040914999999999,3.673701
2022-05-27 01:00:00,1277.65,28.13,0.1928,0.9025,74.12,1,4,5,0,2,1208.65,1257.59,1243.71,1294.5658333333333,46.33305242589196,1357.4645238095236,791.2968999999999,27.81,0.174002,5.423464
2022-05-27 02:00:00,1231.75,33.45,0.1872,0.9006,81.22,2,4,5,0,2,1277.65,1219.28,1286.39,1295.0854166666668,45.51477695822515,1357.1392857142857,1118.9025000000001,28.13,0.16859232,6.26184
2022-05-27 03:00:00,1258.29,34.33,0.213,0.9302,76.94,3,4,5,0,2,1231.75,1232.82,1280.91,1296.1466666666668,44.28002480916737,1357.004642857143,1178.5488999999998,33.45,0.1981326,7.312289999999999
2022-05-27 04:00:00,1245.61,36.71,0.1882,0.9061,80.05,4,4,5,0,2,1258.29,1216.82,1232.0,1297.34625,42.38707368715041,1357.0856547619048,1347.6241,34.33,0.17052802,6.908822000000001
2022-05-27 05:00:00,1270.91,35.43,0.2879,0.9424,72.2,5,4,5,0,2,1245.61,1224.46,1278.45,1299.2816666666665,39.90196798748708,1357.040773809524,1255.2848999999999,36.71,0.27131696,10.200296999999999
2022-05-27 06:00:00,1356.2,39.21,0.239,0.9205,68.16,6,4,5,0,2,1270.91,1334.94,1330.11,1300.1675,40.950229202511515,1357.1960714285715,1537.4241000000002,35.43,0.2199995,9.37119
2022-05-27 07:00:00,1307.27,34.73,0.1962,0.8868,77.14,7,4,5,0,2,1356.2,1288.46,1379.66,1300.95125,40.896383842733,1356.7651785714286,1206.1728999999998,39.21,0.17399016,6.814026
2022-05-27 08:00:00,1328.35,39.1,0.2948,0.9448,95.72,8,4,5,0,2,1307.27,1271.24,1347.36,1303.3308333333332,40.7536938754256,1356.6520238095236,1528.8100000000002,34.73,0.27852704,11.52668
2022-05-27 09:00:00,1332.22,30.9,0.1947,0.9116,76.88,9,4,5,0,2,1328.35,1346.51,1327.33,1302.7354166666667,40.19598562900957,1356.681130952381,954.81,39.1,0.17748852,6.01623
2022-05-27 10:00:00,1361.4,33.6,0.3313,0.9434,77.96,10,4,5,0,2,1332.22,1312.01,1368.07,1304.7933333333333,41.91885117768786,1356.6414285714284,1128.96,30.9,0.31254842,11.13168
2022-05-27 11:00:00,1364.39,31.74,0.3261,0.9006,76.58,11,4,5,0,2,1361.4,1289.68,1385.65,1307.90625,43.492206079631515,1356.514880952381,1007.4275999999999,33.6,0.29368565999999996,10.350413999999999
2022-05-27 12:00:00,1378.52,27.12,0.3557,0.9113,70.33,12,4,5,0,2,1364.39,1327.47,1394.05,1310.0333333333335,45.68375676193144,1356.4224404761906,735.4944,31.74,0.32414941,9.646584
2022-05-27 13:00:00,1361.1,27.48,0.2881,0.9144,70.33,13,4,5,0,2,1378.52,1301.85,1369.08,1312.5020833333333,46.809369925919945,1356.3749404761904,755.1504,27.12,0.26343864,7.916988000000001
2022-05-27 14:00:00,1368.87,27.25,0.2812,0.9023,76.98,14,4,5,0,2,1361.1,1351.53,1375.41,1313.2245833333334,47.56566591283249,1356.3360119047618,742.5625,27.48,0.25372676,7.6627
2022-05-27 15:00:00,1388.93,18.6,0.3203,0.9311,59.83,15,4,5,0,2,1368.87,1328.95,1418.54,1315.7237499999999,49.9440776671378,1356.159761904762,345.96000000000004,27.25,0.29823132999999996,5.95758
2022-05-27 16:00:00,1365.37,22.75,0.3222,0.9442,50.76,16,4,5,0,2,1388.93,1337.87,1419.73,1316.8695833333334,50.7826715977096,1355.8361904761905,517.5625,18.6,0.30422124,7.33005
2022-05-27 17:00:00,1370.54,15.95,0.3041,0.8596,54.43,17,4,5,0,2,1365.37,1318.33,1408.95,1319.0449999999998,51.952752866755674,1355.6075595238094,254.40249999999997,22.75,0.26140436,4.850395
2022-05-27 18:00:00,1379.23,18.73,0.3196,0.9217,65.55,18,4,5,0,2,1370.54,1345.53,1430.76,1320.4491666666665,53.14152342865485,1355.3008333333335,350.8129,15.95,0.29457532,5.986108
2022-05-27 19:00:00,1366.25,24.18,0.3396,0.8875,58.48,19,4,5,0,2,1379.23,1358.7,1407.45,1320.7637499999998,53.399523594392974,1355.0555952380953,584.6724,18.73,0.301395,8.211528
2022-05-27 20:00:00,1346.21,20.55,0.3101,0.8534,73.5,20,4,5,0,2,1366.25,1323.97,1404.61,1321.6904166666668,53.649965475016536,1354.7079761904763,422.3025,24.18,0.26463934,6.372555
2022-05-27 21:00:00,1434.19,20.63,0.4132,0.9155,67.03,21,4,5,0,2,1346.21,1282.84,1424.31,1327.9966666666667,57.632147857478174,1354.7667857142858,425.59689999999995,20.55,0.3782846,8.524316
2022-05-27 22:00:00,1361.86,24.23,0.3875,0.9155,62.17,22,4,5,0,2,1434.19,1293.13,1342.34,1330.8604166666667,57.53180522860313,1354.8829761904763,587.0929,20.63,0.35475625,9.389125
2022-05-27 23:00:00,1338.83,30.68,0.3855,0.9187,63.92,23,4,5,0,2,1361.86,1276.89,1356.98,1333.44125,56.383296039538706,1354.7749404761905,941.2624,24.23,0.35415884999999997,11.82714
2022-05-28 00:00:00,1190.19,24.94,0.3563,0.9124,68.14,0,5,5,1,2,1338.83,1208.65,1246.78,1332.6720833333334,58.25454466161008,1354.4380952380952,622.0036000000001,30.68,0.32508812,8.886122
2022-05-28 01:00:00,1217.37,28.57,0.3646,0.9224,62.6,1,5,5,1,2,1190.19,1277.65,1227.27,1330.1604166666666,61.91451080033277,1354.3791666666666,816.2449,24.94,0.33630704,10.416622
2022-05-28 02:00:00,1244.75,35.58,0.5303,0.8928,76.69,2,5,5,1,2,1217.37,1231.75,1262.16,1330.7020833333333,61.06719050636099,1354.2755357142855,1265.9363999999998,28.57,0.47345184,18.868074
2022-05-28 03:00:00,1216.69,37.95,0.4129,0.9101,80.81,3,5,5,1,2,1244.75,1258.29,1250.85,1328.96875,63.74363704391624,1354.0722023809524,1440.2025000000003,35.58,0.37578029,15.669555
2022-05-28 04:00:00,1213.01,35.29,0.4855,0.9187,74.06,4,5,5,1,2,1216.69,1245.61,1217.18,1327.6104166666667,65.90779062474923,1354.047380952381,1245.3841,37.95,0.44602885,17.133295
2022-05-28 05:00:00,1212.14,33.81,0.4738,0.9317,72.11,5,5,5,1,2,1213.01,1270.91,1241.94,1325.1616666666666,69.11956079184442,1353.8700000000001,1143.1161000000002,35.29,0.44143946,16.019178
2022-05-28 06:00:00,1238.75,40.75,0.3376,0.9055,75.62,6,5,5,1,2,1212.14,1356.2,1345.57,1320.2679166666667,70.95976869840617,1353.2341666666666,1660.5625,33.81,0.3056968,13.757200000000001
2022-05-28 07:00:00,1349.0,39.46,0.5765,0.9002,84.79,7,5,5,1,2,1238.75,1307.27,1342.11,1322.0066666666667,71.1384658784239,1353.2751785714286,1557.0916,40.75,0.5189653,22.74869
2022-05-28 08:00:00,1360.8,36.82,0.5315,0.9033,82.78,8,5,5,1,2,1349.0,1328.35,1333.18,1323.35875,71.5713326939385,1353.4395833333333,1355.7124000000001,39.46,0.48010394999999995,19.56983
2022-05-28 09:00:00,1308.27,32.56,0.4692,0.8805,78.22,9,5,5,1,2,1360.8,1332.22,1355.15,1322.3608333333334,71.60936566852642,1353.1605357142857,1060.1536,36.82,0.41313059999999996,15.277152000000001
2022-05-28 10:00:00,1313.49,32.42,0.5163,0.9197,83.25,10,5,5,1,2,1308.27,1361.4,1335.23,1320.3645833333333,71.140010021824,1353.0311309523809,1051.0564000000002,32.56,0.47484110999999996,16.738446
2022-05-28 11:00:00,1306.41,30.26,0.4703,0.8751,64.15,11,5,5,1,2,1313.49,1364.39,1378.67,1317.94875,70.5620746338273,1352.601011904762,915.6676000000001,32.42,0.41155953,14.231278000000001
2022-05-28 12:00:00,1389.42,29.16,0.6289,0.912,68.94,12,5,5,1,2,1306.41,1378.52,1373.09,1318.4029166666667,71.00259012293884,1352.6982142857144,850.3056,30.26,0.5735568000000001,18.338724
2022-05-28 13:00:00,1335.34,29.32,0.5019,0.9058,70.16,13,5,5,1,2,1389.42,1361.1,1325.54,1317.3295833333334,70.52216250347145,1352.7565476190478,859.6624,29.16,0.45462102000000004,14.715708000000001
2022-05-28 14:00:00,1323.27,26.24,0.5305,0.873,68.86,14,5,5,1,2,1335.34,1368.87,1363.62,1315.4295833333333,69.6824687252415,1352.516369047619,688.5375999999999,29.32,0.4631265,13.920319999999998
2022-05-28 15:00:00,1357.61,20.66,0.5295,0.8741,66.83,15,5,5,1,2,1323.27,1388.93,1309.53,1314.1245833333335,68.52986400605005,1352.8025595238096,426.8356,26.24,0.46283594999999994,10.93947
2022-05-28 16:00:00,1325.99,24.29,0.579,0.8868,64.81,16,5,5,1,2,1357.61,1365.37,1355.51,1312.48375,67.71614391114522,1352.6268452380953,590.0041,20.66,0.5134572,14.063909999999998
2022-05-28 17:00:00,1383.29,21.36,0.6523,0.8969,66.76,17,5,5,1,2,1325.99,1370.54,1370.46,1313.015,68.23940427386117,1352.7032142857145,456.2496,24.29,0.58504787,13.933128
2022-05-28 18:00:00,1376.22,21.82,0.6818,0.9334,63.59,18,5,5,1,2,1383.29,1379.23,1391.91,1312.8895833333333,68.11506986927627,1352.6098214285714,476.11240000000004,21.36,0.63639212,14.876876
2022-05-28 19:00:00,1364.41,23.64,0.5807,0.9015,54.33,19,5,5,1,2,1376.22,1366.25,1365.05,1312.8129166666668,68.05340655173984,1352.606011904762,558.8496,21.82,0.52350105,13.727748
2022-05-28 20:00:00,1368.42,19.28,0.6276,0.9145,58.79,20,5,5,1,2,1364.41,1346.21,1382.73,1313.7383333333332,68.67546563154448,1352.5208333333333,371.71840000000003,23.64,0.5739402,12.100128000000002
2022-05-28 21:00:00,1363.09,22.69,0.6205,0.9289,54.15,21,5,5,1,2,1368.42,1434.19,1378.36,1310.7758333333334,64.6703008186158,1352.4299404761903,514.8361000000001,19.28,0.57638245,14.079145000000002
2022-05-28 22:00:00,1292.31,23.35,0.5747,0.9249,69.64,22,5,5,1,2,1363.09,1361.86,1359.23,1307.8779166666666,63.8345498640021,1352.0316071428572,545.2225000000001,22.69,0.53154003,13.419245
2022-05-28 23:00:00,1362.76,23.2,0.7521,0.9033,73.02,23,5,5,1,2,1292.31,1338.83,1316.24,1308.875,64.52222259574496,1352.3085119047619,538.24,23.35,0.67937193,17.448719999999998
2022-05-29 00:00:00,1286.7,29.09,0.7059,0.8892,63.5,0,6,5,1,2,1362.76,1190.19,1316.23,1312.89625,59.62535438322672,1352.1327380952382,846.2281,23.2,0.6276862799999999,20.534630999999997
2022-05-29 01:00:00,1293.96,35.48,0.6537,0.9132,70.26,1,6,5,1,2,1286.7,1217.37,1285.66,1316.0874999999999,56.244074335217164,1352.182142857143,1258.8303999999998,29.09,0.59695884,23.193275999999997
2022-05-29 02:00:00,1310.38,28.7,0.7295,0.8895,65.76,2,6,5,1,2,1293.96,1244.75,1297.07,1318.8220833333332,54.1825303130316,1352.2613690476192,823.6899999999999,35.48,0.64889025,20.93665
2022-05-29 03:00:00,1309.54,33.96,0.7168,0.9394,75.97,3,6,5,1,2,1310.38,1216.69,1306.68,1322.6908333333333,49.702660581100226,1352.278392857143,1153.2816,28.7,0.67336192,24.342528
2022-05-29 04:00:00,1295.43,36.57,0.6658,0.9204,74.0,4,6,5,1,2,1309.54,1213.01,1307.0,1326.125,44.354489307607544,1352.209523809524,1337.3649,33.96,0.6128023199999999,24.348305999999997
2022-05-29 05:00:00,1290.64,36.32,0.6831,0.9072,73.27,5,6,5,1,2,1295.43,1212.14,1333.27,1329.3958333333333,38.02643313099813,1351.9557738095236,1319.1424,36.57,0.6197083200000001,24.810192
2022-05-29 06:00:00,1401.91,36.11,0.7471,0.9132,79.29,6,6,5,1,2,1290.64,1238.75,1395.08,1336.1941666666667,35.62524897446323,1351.9964285714286,1303.9321,36.32,0.68225172,26.977781
2022-05-29 07:00:00,1326.73,33.46,0.6285,0.9064,88.45,7,6,5,1,2,1401.91,1349.0,1370.62,1335.26625,35.56718001221717,1351.7351785714286,1119.5716,36.11,0.5696724,21.029609999999998
2022-05-29 08:00:00,1378.69,35.72,0.7635,0.8954,81.99,8,6,5,1,2,1326.73,1360.8,1390.46,1336.0116666666665,36.30539122339539,1351.665119047619,1275.9184,33.46,0.6836378999999999,27.272219999999997
2022-05-29 09:00:00,1375.47,32.46,0.6721,0.9127,75.14,9,6,5,1,2,1378.69,1308.27,1391.82,1338.8116666666667,36.66242771280832,1351.5677976190477,1053.6516000000001,35.72,0.61342567,21.816366000000002
2022-05-29 10:00:00,1378.65,27.92,0.7628,0.8978,74.05,10,6,5,1,2,1375.47,1313.49,1403.82,1341.5266666666666,37.11560642882666,1351.417976190476,779.5264000000001,32.46,0.68484184,21.297376000000003
2022-05-29 11:00:00,1383.65,32.76,0.6891,0.9413,81.24,11,6,5,1,2,1378.65,1306.41,1369.15,1344.745,37.28659882818259,1351.5042857142857,1073.2176,27.92,0.6486498300000001,22.574916
2022-05-29 12:00:00,1391.52,30.2,0.7086,0.8886,75.53,12,6,5,1,2,1383.65,1389.42,1371.86,1344.8325,37.39829201517216,1351.6213095238095,912.04,32.76,0.62966196,21.39972
2022-05-29 13:00:00,1379.19,26.31,0.692,0.9126,65.06,13,6,5,1,2,1391.52,1335.34,1415.43,1346.6595833333333,37.980975956410106,1351.4055952380952,692.2161,30.2,0.6315192,18.206519999999998
2022-05-29 14:00:00,1389.7,24.73,0.6686,0.8867,66.68,14,6,5,1,2,1379.19,1323.27,1401.69,1349.4275,38.617571158397865,1351.334226190476,611.5729,26.31,0.59284762,16.534478
2022-05-29 15:00:00,1373.17,24.75,0.6829,0.8864,57.08,15,6,5,1,2,1389.7,1357.61,1390.3,1350.0758333333333,38.89056629957286,1351.232261904762,612.5625,24.73,0.60532256,16.901774999999997
2022-05-29 16:00:00,1404.52,21.77,0.7661,0.8665,60.58,16,6,5,1,2,1373.17,1325.99,1395.61,1353.3479166666668,40.06192738630888,1351.2852976190475,473.93289999999996,24.75,0.66382565,16.677997
2022-05-29 17:00:00,1344.8,22.32,0.5817,0.9104,63.25,17,6,5,1,2,1404.52,1383.29,1414.97,1351.7441666666666,39.57867496921666,1350.867619047619,498.18240000000003,21.77,0.52957968,12.983544
2022-05-29 18:00:00,1385.26,19.64,0.6354,0.8914,64.16,18,6,5,1,2,1344.8,1376.22,1384.69,1352.1208333333334,39.86372677408504,1350.8710119047619,385.7296,22.32,0.5663955599999999,12.479256
2022-05-29 19:00:00,1394.37,23.12,0.6605,0.9237,56.17,19,6,5,1,2,1385.26,1364.41,1407.48,1353.3691666666666,40.7250872277793,1350.792976190476,534.5344,19.64,0.61010385,15.27076
2022-05-29 20:00:00,1360.96,21.93,0.6419,0.9102,65.35,20,6,5,1,2,1394.37,1368.42,1406.86,1353.0583333333334,40.63358384676358,1350.519761904762,480.9249,23.12,0.58425738,14.076867
2022-05-29 21:00:00,1424.14,22.94,0.77,0.9048,62.64,21,6,5,1,2,1360.96,1363.09,1399.97,1355.6020833333334,43.12353347012982,1350.6636309523808,526.2436,21.93,0.6966960000000001,17.663800000000002
2022-05-29 22:00:00,1334.65,21.66,0.7556,0.8736,62.5,22,6,5,1,2,1424.14,1292.31,1328.01,1357.36625,41.24692734933155,1350.703154761905,469.1556,22.94,0.66009216,16.366296000000002
2022-05-29 23:00:00,1348.1,26.69,0.7201,0.9134,75.87,23,6,5,1,2,1334.65,1362.76,1345.91,1356.7554166666666,41.27212102293796,1350.7161904761906,712.3561000000001,21.66,0.65773934,19.219469
2022-05-30 00:00:00,1384.94,26.51,0.656,0.8884,67.08,0,0,5,0,2,1348.1,1286.7,1433.75,1360.84875,38.82088392611098,1350.4256547619048,702.7801000000001,26.69,0.5827904,17.39056
2022-05-30 01:00:00,1409.68,28.96,0.7517,0.8729,65.9,1,0,5,0,2,1384.94,1293.96,1432.93,1365.6704166666668,37.30883244059025,1350.2872619047619,838.6816,26.51,0.65615893,21.769232000000002
2022-05-30 02:00:00,1368.89,30.53,0.6021,0.9101,70.46,2,0,5,0,2,1409.68,1310.38,1416.71,1368.1083333333333,35.401743713712634,1350.002619047619,932.0809,28.96,0.5479712099999999,18.382113
2022-05-30 03:00:00,1413.03,31.68,0.7848,0.8763,79.49,3,0,5,0,2,1368.89,1309.54,1430.26,1372.4204166666666,34.24144989809352,1349.9000595238097,1003.6224,30.53,0.68772024,24.862464000000003
2022-05-30 04:00:00,1389.23,39.32,0.6392,0.8596,72.49,4,0,5,0,2,1413.03,1295.43,1359.36,1376.32875,30.184508452913615,1350.077857142857,1546.0624,31.68,0.54945632,25.133344
2022-05-30 05:00:00,1370.35,38.52,0.6558,0.9273,82.54,5,0,5,0,2,1389.23,1290.64,1439.29,1379.6499999999999,24.122739948216815,1349.6675,1483.7904000000003,39.32,0.60812334,25.261416000000004
2022-05-30 06:00:00,1447.06,39.97,0.6424,0.89,74.44,6,0,5,0,2,1370.35,1401.91,1509.85,1381.53125,27.463425055180274,1349.29375,1597.6009,38.52,0.571736,25.676727999999997
2022-05-30 07:00:00,1460.45,33.4,0.6049,0.8663,77.97,7,0,5,0,2,1447.06,1326.73,1482.63,1387.1029166666667,29.36091923084917,1349.1617261904762,1115.56,39.97,0.52402487,20.20366
2022-05-30 08:00:00,1496.75,35.18,0.7491,0.8819,88.36,8,0,5,0,2,1460.45,1378.69,1484.53,1392.0220833333333,36.83005105466508,1349.2344642857145,1237.6324,33.4,0.66063129,26.353338
2022-05-30 09:00:00,1487.32,31.17,0.6862,0.8866,71.28,9,0,5,0,2,1496.75,1375.47,1498.56,1396.6825000000001,41.433479977481916,1349.1675595238096,971.5689000000001,35.18,0.6083849200000001,21.388854000000002
2022-05-30 10:00:00,1519.19,30.7,0.7011,0.9239,63.5,10,0,5,0,2,1487.32,1378.65,1467.0,1402.5383333333332,48.159518781611474,1349.4782142857143,942.49,31.17,0.64774629,21.52377
2022-05-30 11:00:00,1442.9,28.31,0.5723,0.8676,78.0,11,0,5,0,2,1519.19,1383.65,1509.83,1405.0070833333332,48.665148808110764,1349.0798214285714,801.4560999999999,30.7,0.49652748,16.201813
2022-05-30 12:00:00,1465.6,30.55,0.6354,0.8741,61.54,12,0,5,0,2,1442.9,1391.52,1478.12,1408.09375,50.100665691371006,1349.0052976190477,933.3025,28.31,0.5554031399999999,19.411469999999998
2022-05-30 13:00:00,1463.44,25.2,0.645,0.9204,61.86,13,0,5,0,2,1465.6,1379.19,1486.12,1411.6041666666667,50.9320912688227,1348.8702976190475,635.04,30.55,0.593658,16.254
2022-05-30 14:00:00,1465.93,26.19,0.6247,0.8917,67.13,14,0,5,0,2,1463.44,1389.7,1480.9,1414.7804166666667,51.87492076300376,1348.7811904761907,685.9161,25.2,0.5570449900000001,16.360893
2022-05-30 15:00:00,1468.71,23.59,0.5451,0.9052,64.83,15,0,5,0,2,1465.93,1373.17,1455.17,1418.7612499999998,52.20770169009736,1348.8617857142858,556.4881,26.19,0.49342452000000003,12.858909
2022-05-30 16:00:00,1483.19,25.71,0.6485,0.8907,47.9,16,0,5,0,2,1468.71,1404.52,1473.86,1422.0391666666667,53.72239092066983,1348.9173214285715,661.0041,23.59,0.57761895,16.672935
2022-05-30 17:00:00,1474.05,17.34,0.5922,0.9409,57.03,17,0,5,0,2,1483.19,1344.8,1461.03,1427.4245833333332,52.09663445520692,1348.9948214285714,300.6756,25.71,0.55720098,10.268747999999999
2022-05-30 18:00:00,1430.26,22.53,0.5294,0.8746,62.64,18,0,5,0,2,1474.05,1385.26,1506.24,1429.2995833333334,51.317077798072255,1348.5425595238096,507.6009,17.34,0.46301324,11.927382
2022-05-30 19:00:00,1406.79,22.57,0.4752,0.906,68.83,19,0,5,0,2,1430.26,1394.37,1455.98,1429.8170833333334,51.01123281918806,1348.249761904762,509.4049,22.53,0.4305312,10.725264000000001
2022-05-30 20:00:00,1459.42,19.12,0.5889,0.9303,53.47,20,0,5,0,2,1406.79,1360.96,1473.55,1433.9195833333333,49.158332345095644,1348.1656547619048,365.5744,22.57,0.54785367,11.259768
2022-05-30 21:00:00,1486.01,24.35,0.6714,0.8927,66.57,21,0,5,0,2,1459.42,1424.14,1468.28,1436.4975000000002,50.23368575750995,1348.2711904761904,592.9225,19.12,0.59935878,16.34859
2022-05-30 22:00:00,1396.41,24.65,0.4882,0.8851,59.96,22,0,5,0,2,1486.01,1334.65,1419.22,1439.0708333333332,46.210246644323746,1348.1354166666667,607.6225,24.35,0.43210582000000003,12.03413
2022-05-30 23:00:00,1415.29,25.44,0.5374,0.9154,70.86,23,0,5,0,2,1396.41,1348.1,1401.61,1441.8704166666666,42.33183101652815,1348.2168452380954,647.1936000000001,24.65,0.49193596,13.671456000000001
2022-05-31 00:00:00,1377.87,26.31,0.5741,0.9201,63.01,0,1,5,0,2,1415.29,1384.94,1343.67,1441.5758333333333,42.76758645809956,1348.4204166666666,692.2161,25.44,0.5282294100000001,15.104571
2022-05-31 01:00:00,1345.83,28.58,0.4447,0.8839,69.63,1,1,5,0,2,1377.87,1409.68,1371.15,1438.9154166666667,46.647886011970094,1348.2697023809524,816.8163999999999,26.31,0.39307032999999997,12.709525999999999
2022-05-31 02:00:00,1336.75,36.04,0.4735,0.9291,75.1,2,1,5,0,2,1345.83,1368.89,1347.93,1437.57625,49.14032867939595,1348.203154761905,1298.8816,28.58,0.43992885,17.06494
2022-05-31 03:00:00,1327.74,33.59,0.4437,0.9008,79.98,3,1,5,0,2,1336.75,1413.03,1387.53,1434.0225,53.85089634312626,1347.8472619047618,1128.2881000000002,36.04,0.39968496,14.903883
2022-05-31 04:00:00,1355.13,36.42,0.525,0.9099,79.62,4,1,5,0,2,1327.74,1389.23,1338.31,1432.6016666666665,55.508458397119696,1347.947380952381,1326.4164,33.59,0.47769750000000005,19.120500000000003
2022-05-31 05:00:00,1358.73,34.06,0.531,0.9294,75.6,5,1,5,0,2,1355.13,1370.35,1354.67,1432.1175,56.122332627633966,1347.9715476190477,1160.0836000000002,36.42,0.49351140000000004,18.085860000000004
2022-05-31 06:00:00,1425.29,34.35,0.4615,0.915,75.55,6,1,5,0,2,1358.73,1447.06,1419.47,1431.2104166666668,56.046200777211695,1348.0061904761906,1179.9225000000001,34.06,0.42227250000000005,15.852525000000002
2022-05-31 07:00:00,1395.51,37.79,0.4002,0.8995,86.59,7,1,5,0,2,1425.29,1460.45,1417.78,1428.5045833333334,56.14070521848688,1347.8736309523808,1428.0841,34.35,0.35997989999999996,15.123558
2022-05-31 08:00:00,1396.11,32.12,0.4089,0.886,78.05,8,1,5,0,2,1395.51,1496.75,1389.93,1424.31125,54.55785404047182,1347.9104166666668,1031.6943999999999,37.79,0.3622854,13.133867999999998
2022-05-31 09:00:00,1373.59,32.71,0.3881,0.9535,72.67,9,1,5,0,2,1396.11,1487.32,1437.04,1419.5725,53.78074313925046,1347.532738095238,1069.9441000000002,32.12,0.37005335,12.694751
2022-05-31 10:00:00,1376.43,31.94,0.3593,0.8835,75.64,10,1,5,0,2,1373.59,1519.19,1406.51,1413.6241666666667,50.04907008794365,1347.3536904761904,1020.1636000000001,32.71,0.31744155,11.476042000000001
2022-05-31 11:00:00,1373.75,30.15,0.3916,0.9056,73.63,11,1,5,0,2,1376.43,1442.9,1407.33,1410.7429166666668,50.28032413849567,1347.1538095238095,909.0224999999999,31.94,0.35463296,11.80674
2022-05-31 12:00:00,1404.16,27.49,0.414,0.9094,61.14,12,1,5,0,2,1373.75,1465.6,1442.25,1408.1829166666666,48.91132246256854,1346.9270833333333,755.7000999999999,30.15,0.3764916,11.380859999999998
2022-05-31 13:00:00,1381.17,26.56,0.3983,0.9102,67.72,13,1,5,0,2,1404.16,1463.44,1407.75,1404.755,47.73916421556904,1346.768869047619,705.4336,27.49,0.36253266,10.578847999999999
2022-05-31 14:00:00,1403.65,25.22,0.3619,0.9416,55.32,14,1,5,0,2,1381.17,1465.93,1425.92,1402.1599999999999,45.92757209195682,1346.6363095238096,636.0483999999999,26.56,0.34076504,9.127118
2022-05-31 15:00:00,1394.39,23.64,0.3538,0.8999,57.53,15,1,5,0,2,1403.65,1468.71,1424.32,1399.0633333333333,43.69667648955524,1346.4581547619048,558.8496,25.22,0.31838462,8.363832
