timestamp,value,temperature,demand_factor,operational_efficiency,energy_price,hour,day_of_week,month,is_weekend,quarter,lag_1h,lag_24h,lag_48h,lag_168h,rolling_mean_24h,rolling_std_24h,demand_factor_operational_efficiency_interaction,temperature_demand_factor_interaction,temperature_squared
2022-05-06 14:00:00,1406.6,27.29,0.523,0.9279,85.02,14,4,5,0,2,1477.8,1404.4,1375.48,1428.56,1383.92375,53.272670847627445,0.4852917,14.27267,744.7441
2022-05-06 15:00:00,1458.03,28.87,0.5386,0.9568,90.11,15,4,5,0,2,1406.6,1393.6,1389.96,1462.73,1386.6083333333333,55.3638637181119,0.51533248,15.549382,833.4769000000001
2022-05-06 16:00:00,1424.81,22.48,0.5743,0.9149,82.93,16,4,5,0,2,1458.03,1435.14,1399.05,1439.74,1386.1779166666665,55.00917662411316,0.5254270700000001,12.910264000000002,505.35040000000004
2022-05-06 17:00:00,1401.92,19.05,0.5661,0.8959,80.28,17,4,5,0,2,1424.81,1422.26,1402.27,1483.14,1385.3304166666667,54.584150070783565,0.50716899,10.784205000000002,362.90250000000003
2022-05-06 18:00:00,1484.09,23.53,0.7092,0.9092,79.73,18,4,5,0,2,1401.92,1382.61,1403.86,1478.61,1389.5587500000001,58.176582941231615,0.64480464,16.687476000000004,553.6609000000001
2022-05-06 19:00:00,1438.72,25.8,0.589,0.9219,81.68,19,4,5,0,2,1484.09,1423.05,1386.89,1498.95,1390.2116666666668,58.65476515478465,0.5429991,15.1962,665.64
2022-05-06 20:00:00,1470.71,27.89,0.6485,0.9252,86.55,20,4,5,0,2,1438.72,1414.64,1331.64,1489.2,1392.5479166666667,60.7493133243884,0.5999922,18.086665,777.8521000000001
2022-05-06 21:00:00,1471.63,25.83,0.6444,0.9315,89.96,21,4,5,0,2,1470.71,1411.25,1385.74,1500.13,1395.06375,62.77403248869712,0.6002586,16.644851999999997,667.1888999999999
2022-05-06 22:00:00,1416.64,27.58,0.6655,0.9323,90.43,22,4,5,0,2,1471.63,1350.54,1355.42,1442.21,1397.8179166666669,62.18291405056199,0.62044565,18.35449,760.6564
2022-05-06 23:00:00,1413.84,32.64,0.68,0.9271,89.99,23,4,5,0,2,1416.64,1306.06,1330.96,1416.61,1402.3087500000001,59.08270189816784,0.6304280000000001,22.195200000000003,1065.3696
2022-05-07 00:00:00,1292.41,28.66,0.7134,0.8977,91.27,0,5,5,1,2,1413.84,1303.72,1325.74,1299.15,1401.8374999999999,59.94210034257277,0.6404191800000001,20.446044,821.3956000000001
2022-05-07 01:00:00,1307.82,33.68,0.6934,0.9438,102.96,1,5,5,1,2,1292.41,1336.74,1306.86,1277.12,1400.6325,61.57605098046325,0.65443092,23.353712,1134.3424
2022-05-07 02:00:00,1295.05,36.76,0.7021,0.9346,92.78,2,5,5,1,2,1307.82,1320.95,1282.41,1343.39,1399.5533333333333,63.237799762810745,0.6561826599999999,25.809195999999996,1351.2975999999999
2022-05-07 03:00:00,1283.6,38.93,0.7045,0.9259,100.68,3,5,5,1,2,1295.05,1303.42,1296.98,1317.58,1398.7275,64.6612020121257,0.65229655,27.426185,1515.5448999999999
2022-05-07 04:00:00,1275.73,38.28,0.7053,0.9677,104.62,4,5,5,1,2,1283.6,1360.75,1276.44,1288.17,1395.1849999999997,69.01466296627497,0.68251881,26.998884000000004,1465.3584
2022-05-07 05:00:00,1275.54,40.16,0.6772,0.9348,104.93,5,5,5,1,2,1275.73,1271.75,1277.07,1302.9,1395.3429166666665,68.72366641781053,0.63304656,27.196351999999997,1612.8255999999997
2022-05-07 06:00:00,1379.85,35.38,0.7303,0.9408,96.21,6,5,5,1,2,1275.54,1403.74,1379.04,1364.69,1394.3475,68.76975208748829,0.6870662399999999,25.838014,1251.7444000000003
2022-05-07 07:00:00,1364.41,38.76,0.7559,0.9554,113.72,7,5,5,1,2,1379.85,1425.06,1349.14,1436.41,1391.8204166666667,68.70641419833667,0.72218686,29.298683999999998,1502.3375999999998
2022-05-07 08:00:00,1360.12,40.18,0.7742,0.9096,106.97,8,5,5,1,2,1364.41,1420.99,1345.08,1381.11,1389.2841666666666,68.70630987520194,0.70421232,31.107356,1614.4324
2022-05-07 09:00:00,1392.27,36.03,0.7733,0.9389,102.3,9,5,5,1,2,1360.12,1369.66,1404.45,1380.54,1390.22625,68.58042506953431,0.72605137,27.861999,1298.1609
2022-05-07 10:00:00,1396.88,36.45,0.7627,0.9552,89.86,10,5,5,1,2,1392.27,1410.78,1415.68,1400.75,1389.6470833333333,68.45788406840953,0.7285310400000001,27.800415000000005,1328.6025000000002
2022-05-07 11:00:00,1418.17,35.29,0.7814,0.9374,97.35,11,5,5,1,2,1396.88,1441.98,1409.63,1404.18,1388.655,67.83621086372986,0.73248436,27.575606,1245.3841
2022-05-07 12:00:00,1389.96,31.64,0.7663,0.9131,78.27,12,5,5,1,2,1418.17,1421.08,1410.49,1444.4,1387.3583333333333,67.48599040874966,0.69970853,24.245732,1001.0896
2022-05-07 13:00:00,1412.75,30.59,0.8192,0.9294,86.05,13,5,5,1,2,1389.96,1477.8,1369.53,1406.75,1384.6479166666666,64.95449370130818,0.76136448,25.059328,935.7481
2022-05-07 14:00:00,1393.69,26.38,0.8018,0.9428,85.3,14,5,5,1,2,1412.75,1406.6,1404.4,1427.41,1384.11,64.81810824547614,0.75593704,21.151483999999996,695.9043999999999
2022-05-07 15:00:00,1373.43,26.23,0.8311,0.8968,80.41,15,5,5,1,2,1393.69,1458.03,1393.6,1410.56,1380.585,62.895214997372285,0.74533048,21.799753,688.0129000000001
2022-05-07 16:00:00,1404.6,26.59,0.881,0.9118,88.95,16,5,5,1,2,1373.43,1424.81,1435.14,1389.26,1379.7429166666668,62.41078387023796,0.8032958,23.42579,707.0281
2022-05-07 17:00:00,1441.12,24.88,0.8042,0.9783,80.52,17,5,5,1,2,1404.6,1401.92,1422.26,1430.78,1381.37625,63.51950517361165,0.78674886,20.008496,619.0143999999999
2022-05-07 18:00:00,1469.69,23.11,0.8779,0.9484,74.82,18,5,5,1,2,1441.12,1484.09,1382.61,1462.26,1380.7762500000001,62.56797950421285,0.83260036,20.288269,534.0721
2022-05-07 19:00:00,1441.35,25.0,0.8579,0.9683,83.7,19,5,5,1,2,1469.69,1438.72,1423.05,1432.08,1380.8858333333335,62.676085926786456,0.8307045700000001,21.4475,625.0
2022-05-07 20:00:00,1467.08,26.77,0.9652,0.9559,82.9,20,5,5,1,2,1441.35,1470.71,1414.64,1509.48,1380.7345833333331,62.45388371529552,0.9226346799999999,25.838403999999997,716.6329
2022-05-07 21:00:00,1457.06,22.51,0.8609,0.9464,73.69,21,5,5,1,2,1467.08,1471.63,1411.25,1449.75,1380.1274999999998,61.59685263346076,0.81475576,19.378859000000002,506.7001000000001
2022-05-07 22:00:00,1375.05,30.58,0.9138,0.9323,91.19,22,5,5,1,2,1457.06,1416.64,1350.54,1428.87,1378.3945833333335,61.10806827674167,0.8519357399999999,27.944003999999996,935.1363999999999
2022-05-07 23:00:00,1368.06,29.51,0.8868,0.946,87.38,23,5,5,1,2,1375.05,1413.84,1306.06,1417.52,1376.4870833333334,60.666446888540534,0.8389128,26.169468000000002,870.8401000000001
2022-05-08 00:00:00,1342.13,33.1,0.8233,0.9673,94.36,0,6,5,1,2,1368.06,1292.41,1303.72,1344.68,1378.5587500000001,58.48004448286461,0.79637809,27.251230000000003,1095.6100000000001
2022-05-08 01:00:00,1353.59,36.71,0.873,0.9548,94.04,1,6,5,1,2,1342.13,1307.82,1336.74,1374.11,1380.4658333333334,56.79491686660454,0.8335404,32.04783,1347.6241
2022-05-08 02:00:00,1368.49,33.49,0.9491,0.9415,92.68,2,6,5,1,2,1353.59,1295.05,1320.95,1357.4,1383.5258333333334,53.89727305489708,0.89357765,31.785359000000003,1121.5801000000001
2022-05-08 03:00:00,1340.04,36.47,0.8891,0.9347,98.52,3,6,5,1,2,1368.49,1283.6,1303.42,1350.13,1385.8774999999998,50.4700455500749,0.83104177,32.425477,1330.0609
2022-05-08 04:00:00,1314.36,38.57,0.8051,0.948,97.45,4,6,5,1,2,1340.04,1275.73,1360.75,1329.11,1387.4870833333334,47.32234020447542,0.7632348,31.052707,1487.6449
2022-05-08 05:00:00,1353.01,38.38,0.9195,0.9273,100.38,5,6,5,1,2,1314.36,1275.54,1271.75,1314.27,1390.715,41.65737180965193,0.85265235,35.29041,1473.0244000000002
2022-05-08 06:00:00,1403.12,43.68,0.871,0.9479,102.24,6,6,5,1,2,1353.01,1379.85,1403.74,1419.2,1391.6845833333334,41.66429813341294,0.8256209,38.04528,1907.9424
2022-05-08 07:00:00,1468.65,38.22,0.9364,0.9239,99.59,7,6,5,1,2,1403.12,1364.41,1425.06,1452.24,1396.0279166666667,44.06173504835832,0.86513996,35.789208,1460.7684
2022-05-08 08:00:00,1463.43,38.02,1.0,0.9307,100.15,8,6,5,1,2,1468.65,1360.12,1420.99,1460.95,1400.3325000000002,45.426479181974344,0.9307,38.02,1445.5204000000003
2022-05-08 09:00:00,1425.74,38.26,0.9755,0.9172,100.35,9,6,5,1,2,1463.43,1392.27,1369.66,1451.61,1401.7270833333332,45.681247078010635,0.8947286000000001,37.32263,1463.8275999999998
2022-05-08 10:00:00,1447.01,33.78,1.0,0.9288,91.24,10,6,5,1,2,1425.74,1396.88,1410.78,1452.0,1403.8158333333333,46.58708301261229,0.9288,33.78,1141.0884
2022-05-08 11:00:00,1423.18,33.46,0.9146,0.9239,95.52,11,6,5,1,2,1447.01,1418.17,1441.98,1476.58,1404.0245833333336,46.66535722607377,0.84499894,30.602516,1119.5716
2022-05-08 12:00:00,1481.78,32.81,0.9377,0.9713,96.28,12,6,5,1,2,1423.18,1389.96,1421.08,1471.78,1407.8504166666664,49.159404556417144,0.91078801,30.765937,1076.4961
2022-05-08 13:00:00,1417.17,29.43,0.8945,0.9195,83.81,13,6,5,1,2,1481.78,1412.75,1477.8,1438.93,1408.0345833333333,49.1868297129532,0.82249275,26.325135,866.1249
2022-05-08 14:00:00,1456.79,27.97,0.9139,0.9451,85.53,14,6,5,1,2,1417.17,1393.69,1406.6,1468.15,1410.66375,50.06532261760931,0.8637268900000001,25.561783000000002,782.3208999999999
2022-05-08 15:00:00,1439.37,25.44,0.9027,0.9184,74.8,15,6,5,1,2,1456.79,1373.43,1458.03,1497.56,1413.41125,49.74144744599557,0.82903968,22.964688,647.1936000000001
2022-05-08 16:00:00,1429.3,22.19,0.8843,0.9382,89.25,16,6,5,1,2,1439.37,1404.6,1424.81,1463.02,1414.4404166666666,49.80669611689504,0.82965026,19.622617,492.39610000000005
2022-05-08 17:00:00,1482.44,25.06,1.0,0.943,84.92,17,6,5,1,2,1429.3,1441.12,1401.92,1499.46,1416.1620833333334,51.4558757349049,0.943,25.06,628.0035999999999
2022-05-08 18:00:00,1422.15,27.65,0.8449,0.9001,75.9,18,6,5,1,2,1482.44,1469.69,1484.09,1459.35,1414.1812499999999,50.20553964866882,0.76049449,23.361485,764.5224999999999
2022-05-08 19:00:00,1465.73,24.44,1.0,0.9091,77.36,19,6,5,1,2,1422.15,1441.35,1438.72,1503.27,1415.1970833333335,51.019211852798556,0.9091,24.44,597.3136000000001
2022-05-08 20:00:00,1439.1,25.64,1.0,0.9179,86.13,20,6,5,1,2,1465.73,1467.08,1470.71,1479.58,1414.03125,50.093378831123005,0.9179,25.64,657.4096000000001
2022-05-08 21:00:00,1444.68,27.84,0.9711,0.9108,82.52,21,6,5,1,2,1439.1,1457.06,1471.63,1477.57,1413.5154166666664,49.693170905089694,0.88447788,27.035424,775.0656
2022-05-08 22:00:00,1385.09,25.57,0.8884,0.9385,86.84,22,6,5,1,2,1444.68,1375.05,1416.64,1414.77,1413.93375,49.396652924157785,0.8337633999999999,22.716388,653.8249000000001
2022-05-08 23:00:00,1386.85,33.44,0.8627,0.9416,81.12,23,6,5,1,2,1385.09,1368.06,1413.84,1399.4,1414.716666666667,48.78305654423598,0.81231832,28.848688,1118.2335999999998
2022-05-09 00:00:00,1452.27,32.5,0.9116,0.9154,91.49,0,0,5,0,2,1386.85,1342.13,1292.41,1477.87,1419.305833333333,46.79793277827495,0.8344786399999999,29.627,1056.25
2022-05-09 01:00:00,1461.57,37.43,0.967,0.9391,90.42,1,0,5,0,2,1452.27,1353.59,1307.82,1461.15,1423.805,45.37425951008049,0.9081097,36.19481,1401.0049
2022-05-09 02:00:00,1454.18,34.62,0.9323,0.928,95.03,2,0,5,0,2,1461.57,1368.49,1295.05,1439.47,1427.3754166666668,44.188273673621325,0.8651744,32.276226,1198.5443999999998
2022-05-09 03:00:00,1471.17,41.37,0.876,0.9345,93.58,3,0,5,0,2,1454.18,1340.04,1283.6,1495.13,1432.8391666666666,40.9049322971351,0.818622,36.24012,1711.4769
2022-05-09 04:00:00,1437.1,40.55,0.9812,0.9238,96.07,4,0,5,0,2,1471.17,1314.36,1275.73,1453.8,1437.9533333333331,32.19305834801203,0.9064325599999999,39.787659999999995,1644.3024999999998
2022-05-09 05:00:00,1471.59,40.9,1.0,0.9461,98.61,5,0,5,0,2,1437.1,1353.01,1275.54,1476.54,1442.8941666666667,27.320330527766583,0.9461,40.9,1672.81
2022-05-09 06:00:00,1552.23,40.53,0.9025,0.9689,95.47,6,0,5,0,2,1471.59,1403.12,1379.85,1531.99,1449.1070833333333,34.01607209379114,0.8744322499999999,36.578325,1642.6809
2022-05-09 07:00:00,1525.03,39.28,0.9137,0.9517,109.36,7,0,5,0,2,1552.23,1468.65,1364.41,1554.82,1451.4562500000002,37.22029621785817,0.8695682899999999,35.890136,1542.9184
2022-05-09 08:00:00,1499.52,41.38,0.8269,0.964,91.71,8,0,5,0,2,1525.03,1463.43,1360.12,1534.15,1452.96,38.43432761389341,0.7971315999999999,34.217122,1712.3044000000002
2022-05-09 09:00:00,1525.09,37.98,0.8753,0.908,97.86,9,0,5,0,2,1499.52,1425.74,1392.27,1497.45,1457.0995833333336,40.660890458326705,0.7947724,33.243894,1442.4803999999997
2022-05-09 10:00:00,1548.27,32.1,0.9149,0.9225,94.76,10,0,5,0,2,1525.09,1447.01,1396.88,1518.08,1461.3187500000001,44.62846462621249,0.8439952500000001,29.368290000000002,1030.41
2022-05-09 11:00:00,1551.71,31.86,0.9001,0.9472,94.61,11,0,5,0,2,1548.27,1423.18,1418.17,1512.38,1466.6741666666667,47.47391905648402,0.85257472,28.677186,1015.0595999999999
2022-05-09 12:00:00,1540.9,31.65,0.8497,0.966,75.68,12,0,5,0,2,1551.71,1481.78,1389.96,1543.8,1469.1375,49.77009519871231,0.8208101999999999,26.893005,1001.7224999999999
2022-05-09 13:00:00,1547.08,30.56,0.8537,0.9488,77.12,13,0,5,0,2,1540.9,1417.17,1412.75,1554.95,1474.5504166666667,50.92349542968731,0.80999056,26.089071999999998,933.9136
2022-05-09 14:00:00,1527.04,27.89,0.837,0.9152,80.36,14,0,5,0,2,1547.08,1456.79,1393.69,1539.97,1477.4775000000002,51.868458728514746,0.7660224,23.34393,777.8521000000001
2022-05-09 15:00:00,1504.87,28.78,0.8372,0.9269,85.6,15,0,5,0,2,1527.04,1439.37,1373.43,1557.72,1480.2066666666667,51.49806173363187,0.77600068,24.094616000000002,828.2884
2022-05-09 16:00:00,1532.45,21.16,0.8637,0.9422,78.56,16,0,5,0,2,1504.87,1429.3,1404.6,1511.88,1484.5045833333334,51.36895755046071,0.81377814,18.275892,447.7456
2022-05-09 17:00:00,1494.68,24.55,0.7353,0.9322,76.81,17,0,5,0,2,1532.45,1482.44,1441.12,1544.19,1485.0145833333336,51.40831416257914,0.68544666,18.051614999999998,602.7025
2022-05-09 18:00:00,1531.57,20.35,0.8208,0.9194,78.04,18,0,5,0,2,1494.68,1422.15,1469.69,1539.44,1489.5737500000002,50.43348032311753,0.75464352,16.70328,414.12250000000006
2022-05-09 19:00:00,1515.47,25.77,0.8326,0.9295,74.06,19,0,5,0,2,1531.57,1465.73,1441.35,1509.75,1491.6462499999998,50.433051517119274,0.7739017,21.456102,664.0929
2022-05-09 20:00:00,1512.61,24.85,0.7769,0.935,81.58,20,0,5,0,2,1515.47,1439.1,1467.08,1525.58,1494.7091666666665,49.32304655043994,0.7264015,19.305965,617.5225
2022-05-09 21:00:00,1518.57,27.14,0.7715,0.9135,81.74,21,0,5,0,2,1512.61,1444.68,1457.06,1525.81,1497.7879166666664,48.361177475096575,0.7047652499999999,20.93851,736.5796
2022-05-09 22:00:00,1431.07,26.23,0.7629,0.9548,85.33,22,0,5,0,2,1518.57,1385.09,1375.05,1436.3,1499.70375,44.45557145234592,0.72841692,20.010867,688.0129000000001
2022-05-09 23:00:00,1409.49,32.44,0.7511,0.9263,92.77,23,0,5,0,2,1431.07,1386.85,1368.06,1440.58,1500.6470833333333,42.136447558672934,0.69574393,24.365683999999998,1052.3536
2022-05-10 00:00:00,1425.8,34.03,0.7648,0.9335,86.59,0,1,5,0,2,1409.49,1452.27,1342.13,1460.78,1499.5441666666666,43.77243245189921,0.7139408,26.026144000000002,1158.0409
2022-05-10 01:00:00,1412.7,35.17,0.7603,0.9556,90.84,1,1,5,0,2,1425.8,1461.57,1353.59,1414.01,1497.5079166666667,46.6573796744109,0.72654268,26.739751000000002,1236.9289
2022-05-10 02:00:00,1397.08,35.67,0.6379,0.9324,87.74,2,1,5,0,2,1412.7,1454.18,1368.49,1431.03,1495.1287499999999,50.27816643545265,0.59477796,22.753893,1272.3489000000002
2022-05-10 03:00:00,1461.25,38.74,0.7645,0.9544,88.44,3,1,5,0,2,1397.08,1471.17,1340.04,1408.22,1494.7154166666667,50.523868744037145,0.7296388,29.61673,1500.7876
2022-05-10 04:00:00,1407.02,37.43,0.7062,0.9141,96.22,4,1,5,0,2,1461.25,1437.1,1314.36,1412.54,1493.4620833333336,52.355166596873815,0.64553742,26.433066,1401.0049
2022-05-10 05:00:00,1397.6,41.35,0.8061,0.9433,97.73,5,1,5,0,2,1407.02,1471.59,1353.01,1403.5,1490.3791666666666,55.7664016751969,0.7603941300000001,33.332235000000004,1709.8225000000002
2022-05-10 06:00:00,1475.93,43.2,0.6384,0.9514,100.97,6,1,5,0,2,1397.6,1552.23,1403.12,1479.03,1487.2,54.241083498881956,0.60737376,27.57888,1866.2400000000002
2022-05-10 07:00:00,1452.89,41.77,0.6432,0.9179,100.02,7,1,5,0,2,1475.93,1525.03,1468.65,1467.02,1484.1941666666664,54.05207416017162,0.59039328,26.866464,1744.7329000000002
2022-05-10 08:00:00,1467.05,37.36,0.6648,0.9309,97.38,8,1,5,0,2,1452.89,1499.52,1463.43,1460.26,1482.8412500000002,54.058151725128,0.61886232,24.836927999999997,1395.7695999999999
2022-05-10 09:00:00,1439.64,38.26,0.684,0.9312,102.9,9,1,5,0,2,1467.05,1525.09,1425.74,1449.86,1479.2808333333332,53.96846107294359,0.6369408000000001,26.16984,1463.8275999999998
2022-05-10 10:00:00,1423.33,33.29,0.5541,0.9385,90.81,10,1,5,0,2,1439.64,1548.27,1447.01,1461.96,1474.075,53.04233501977318,0.52002285,18.445989,1108.2241
2022-05-10 11:00:00,1446.59,35.09,0.5984,0.9437,88.97,11,1,5,0,2,1423.33,1551.71,1423.18,1464.33,1469.695,50.638557400997605,0.56471008,20.997856000000002,1231.3081000000002
2022-05-10 12:00:00,1457.82,32.77,0.6577,0.9159,88.71,12,1,5,0,2,1446.59,1540.9,1481.78,1506.31,1466.2333333333333,48.347172361620224,0.60238743,21.552829,1073.8729000000003
2022-05-10 13:00:00,1446.55,26.05,0.569,0.9329,78.75,13,1,5,0,2,1457.82,1547.08,1417.17,1440.42,1462.0445833333333,45.296839219739454,0.5308200999999999,14.82245,678.6025000000001
2022-05-10 14:00:00,1470.45,25.53,0.6732,0.9659,85.66,14,1,5,0,2,1446.55,1527.04,1456.79,1492.44,1459.6866666666665,43.19032507069065,0.65024388,17.186796,651.7809000000001
2022-05-10 15:00:00,1464.72,25.62,0.5703,0.955,80.47,15,1,5,0,2,1470.45,1504.87,1439.37,1469.75,1458.01375,42.12864839705429,0.5446365,14.611086000000002,656.3844
2022-05-10 16:00:00,1458.87,24.31,0.5364,0.9498,78.93,16,1,5,0,2,1464.72,1532.45,1429.3,1447.47,1454.9479166666667,39.04029311848291,0.50947272,13.039883999999999,590.9761
2022-05-10 17:00:00,1434.44,21.68,0.6003,0.93,80.16,17,1,5,0,2,1458.87,1494.68,1482.44,1446.69,1452.4379166666665,38.30430614677305,0.558279,13.014503999999999,470.0224
2022-05-10 18:00:00,1460.09,24.6,0.6386,0.9763,78.95,18,1,5,0,2,1434.44,1531.57,1422.15,1444.89,1449.4595833333333,34.47105496289937,0.62346518,15.70956,605.1600000000001
2022-05-10 19:00:00,1418.33,24.59,0.5676,0.9543,79.43,19,1,5,0,2,1460.09,1515.47,1465.73,1478.88,1445.4120833333334,31.997510226421372,0.54166068,13.957284,604.6681
2022-05-10 20:00:00,1414.29,24.49,0.5985,0.9344,76.38,20,1,5,0,2,1418.33,1512.61,1439.1,1471.26,1441.3154166666666,29.190956756194918,0.5592384,14.657265,599.7601
2022-05-10 21:00:00,1437.11,24.64,0.6082,0.9379,87.73,21,1,5,0,2,1414.29,1518.57,1444.68,1474.75,1437.92125,24.111607400056222,0.5704307799999999,14.986048,607.1296
2022-05-10 22:00:00,1376.35,29.9,0.4672,0.9243,74.6,22,1,5,0,2,1437.11,1431.07,1385.09,1406.95,1435.64125,27.179610854407287,0.43183296,13.96928,894.0099999999999
2022-05-10 23:00:00,1375.08,33.03,0.5493,0.9413,80.86,23,1,5,0,2,1376.35,1409.49,1386.85,1382.26,1434.2074999999998,29.433240931648488,0.5170560900000001,18.143379,1090.9809
2022-05-11 00:00:00,1323.96,30.82,0.4155,0.9452,84.08,0,2,5,0,2,1375.08,1425.8,1452.27,1323.22,1429.9641666666666,37.052808720247285,0.3927306,12.80571,949.8724
2022-05-11 01:00:00,1349.56,32.62,0.5024,0.9473,85.79,1,2,5,0,2,1323.96,1412.7,1461.57,1326.07,1427.3333333333333,40.42040613211691,0.47592352,16.388287999999996,1064.0643999999998
2022-05-11 02:00:00,1324.82,36.75,0.4672,0.9296,83.03,2,2,5,0,2,1349.56,1397.08,1454.18,1357.24,1424.3225000000002,45.18260960669192,0.43430912,17.1696,1350.5625
2022-05-11 03:00:00,1320.57,36.71,0.5228,0.9037,102.01,3,2,5,0,2,1324.82,1461.25,1471.17,1342.75,1418.4608333333333,49.13605361131289,0.47245436,19.191988000000002,1347.6241
2022-05-11 04:00:00,1332.62,38.41,0.5093,0.9379,98.56,4,2,5,0,2,1320.57,1407.02,1437.1,1352.08,1415.3608333333332,52.144117423589265,0.47767246999999996,19.562212999999996,1475.3280999999997
2022-05-11 05:00:00,1296.73,40.96,0.4695,0.9471,93.15,5,2,5,0,2,1332.62,1397.6,1471.59,1341.79,1411.1579166666668,57.43468342986962,0.44466345,19.230719999999998,1677.7216
2022-05-11 06:00:00,1406.17,35.93,0.4465,0.9133,100.09,6,2,5,0,2,1296.73,1475.93,1552.23,1354.0,1408.25125,55.75480999430348,0.40778845,16.042745,1290.9649
2022-05-11 07:00:00,1380.78,42.1,0.4478,0.931,95.43,7,2,5,0,2,1406.17,1452.89,1525.03,1383.25,1405.2466666666667,55.18473494559272,0.4169018,18.85238,1772.41
2022-05-11 08:00:00,1415.93,38.8,0.4166,0.9596,93.74,8,2,5,0,2,1380.78,1467.05,1499.52,1375.1,1403.1166666666668,53.661078248963385,0.39976936,16.16408,1505.4399999999998
2022-05-11 09:00:00,1385.64,36.56,0.4019,0.9086,88.76,9,2,5,0,2,1415.93,1439.64,1525.09,1379.81,1400.8666666666666,53.193142878345824,0.36516634,14.693464,1336.6336000000001
2022-05-11 10:00:00,1420.9,35.54,0.4687,0.927,91.54,10,2,5,0,2,1385.64,1423.33,1548.27,1397.92,1400.7654166666669,53.15082207055797,0.4344849,16.657598,1263.0916
2022-05-11 11:00:00,1412.01,33.71,0.4667,0.9623,85.84,11,2,5,0,2,1420.9,1446.59,1551.71,1408.45,1399.3245833333333,52.31674085541461,0.44910541000000004,15.732457,1136.3641
2022-05-11 12:00:00,1373.64,28.24,0.3738,0.9357,81.51,12,2,5,0,2,1412.01,1457.82,1540.9,1402.83,1395.8170833333334,51.03054255769327,0.34976466,10.556112,797.4975999999999
2022-05-11 13:00:00,1409.51,32.62,0.3854,0.9219,88.53,13,2,5,0,2,1373.64,1446.55,1547.08,1408.22,1394.27375,49.97876782347487,0.35530026000000003,12.571748,1064.0643999999998
2022-05-11 14:00:00,1371.84,27.77,0.3706,0.9322,77.19,14,2,5,0,2,1409.51,1470.45,1527.04,1375.48,1390.165,47.43254459711266,0.34547332,10.291561999999999,771.1729
2022-05-11 15:00:00,1348.48,26.91,0.2792,0.9488,86.21,15,2,5,0,2,1371.84,1464.72,1504.87,1389.96,1385.3216666666667,45.378919992774385,0.26490496,7.513272,724.1481
2022-05-11 16:00:00,1359.09,26.65,0.3367,0.9282,73.99,16,2,5,0,2,1348.48,1458.87,1532.45,1399.05,1381.1641666666667,42.84784728159711,0.31252494000000003,8.973054999999999,710.2225
2022-05-11 17:00:00,1394.82,21.9,0.4275,0.9441,69.01,17,2,5,0,2,1359.09,1434.44,1494.68,1402.27,1379.5133333333333,41.446317156020925,0.40360275,9.36225,479.60999999999996
2022-05-11 18:00:00,1366.65,24.61,0.3044,0.9368,78.77,18,2,5,0,2,1394.82,1460.09,1531.57,1403.86,1375.62,37.77416232202563,0.28516192,7.491284,605.6521
2022-05-11 19:00:00,1400.24,23.39,0.4424,0.9384,74.21,19,2,5,0,2,1366.65,1418.33,1515.47,1386.89,1374.86625,37.05857511662054,0.41514816000000004,10.347736000000001,547.0921000000001
2022-05-11 20:00:00,1403.14,26.42,0.3905,0.9452,69.5,20,2,5,0,2,1400.24,1414.29,1512.61,1331.64,1374.4016666666666,36.61002864109417,0.36910060000000006,10.317010000000002,698.0164000000001
2022-05-11 21:00:00,1385.59,21.73,0.3475,0.926,80.22,21,2,5,0,2,1403.14,1437.11,1518.57,1385.74,1372.255,34.204636095638165,0.321785,7.551175,472.1929
2022-05-11 22:00:00,1302.88,27.44,0.3514,0.9129,74.45,22,2,5,0,2,1385.59,1376.35,1431.07,1355.42,1369.1937500000001,36.996019505337706,0.32079306,9.642416,752.9536
2022-05-11 23:00:00,1321.47,28.35,0.2739,0.9412,73.41,23,2,5,0,2,1302.88,1375.08,1409.49,1330.96,1366.96,38.223247308186245,0.25779468,7.765065,803.7225000000001
2022-05-12 00:00:00,1248.49,32.49,0.3032,0.929,89.29,0,3,5,0,2,1321.47,1323.96,1425.8,1325.74,1363.8154166666668,44.50315171830444,0.28167280000000006,9.850968000000002,1055.6001
2022-05-12 01:00:00,1297.08,34.63,0.3857,0.9226,95.9,1,3,5,0,2,1248.49,1349.56,1412.7,1306.86,1361.62875,46.47946926963586,0.35584681999999995,13.356791000000001,1199.2369
2022-05-12 02:00:00,1268.92,34.19,0.2805,0.9421,88.85,2,3,5,0,2,1297.08,1324.82,1397.08,1282.41,1359.2995833333334,49.69370194363009,0.26425905000000005,9.590295000000001,1168.9560999999999
2022-05-12 03:00:00,1278.89,35.84,0.3623,0.957,98.91,3,3,5,0,2,1268.92,1320.57,1461.25,1296.98,1357.5629166666668,51.79013188521922,0.3467211,12.984832,1284.5056000000002
2022-05-12 04:00:00,1243.52,38.3,0.2388,0.9283,98.42,4,3,5,0,2,1278.89,1332.62,1407.02,1276.44,1353.8504166666667,56.62380145418638,0.22167804000000002,9.14604,1466.8899999999999
2022-05-12 05:00:00,1277.42,37.52,0.2466,0.9315,98.7,5,3,5,0,2,1243.52,1296.73,1397.6,1277.07,1353.0458333333333,57.59951410699777,0.22970790000000002,9.252432,1407.7504000000001
